#Duplication rate	Coverage
1.0	563.0
2.0	558.0
3.0	503.0
4.0	520.0
5.0	550.0
6.0	514.0
7.0	565.0
8.0	553.0
9.0	578.0
10.0	607.0
11.0	586.0
12.0	584.0
13.0	578.0
14.0	623.0
15.0	594.0
16.0	576.0
17.0	570.0
18.0	545.0
19.0	577.0
20.0	578.0
21.0	502.0
22.0	502.0
23.0	545.0
24.0	466.0
25.0	499.0
26.0	491.0
27.0	482.0
28.0	491.0
29.0	485.0
30.0	422.0
31.0	451.0
32.0	401.0
33.0	411.0
34.0	403.0
35.0	384.0
36.0	371.0
37.0	358.0
38.0	361.0
39.0	339.0
40.0	301.0
41.0	314.0
42.0	260.0
43.0	294.0
44.0	287.0
45.0	275.0
46.0	243.0
47.0	249.0
48.0	267.0
49.0	248.0
50.0	6481.0
