#Duplication rate	Coverage
1.0	3952.0
2.0	2565.0
3.0	1777.0
4.0	1304.0
5.0	1019.0
6.0	805.0
7.0	693.0
8.0	599.0
9.0	519.0
10.0	511.0
11.0	398.0
12.0	340.0
13.0	348.0
14.0	293.0
15.0	248.0
16.0	252.0
17.0	256.0
18.0	200.0
19.0	195.0
20.0	179.0
21.0	165.0
22.0	146.0
23.0	116.0
24.0	144.0
25.0	123.0
26.0	101.0
27.0	108.0
28.0	83.0
29.0	81.0
30.0	89.0
31.0	79.0
32.0	78.0
33.0	73.0
34.0	67.0
35.0	50.0
36.0	57.0
37.0	43.0
38.0	45.0
39.0	48.0
40.0	41.0
41.0	45.0
42.0	30.0
43.0	33.0
44.0	34.0
45.0	34.0
46.0	23.0
47.0	19.0
48.0	35.0
49.0	26.0
50.0	490.0
