#Duplication rate	Coverage
1.0	1967.0
2.0	1968.0
3.0	1259.0
4.0	1362.0
5.0	1090.0
6.0	1093.0
7.0	860.0
8.0	939.0
9.0	767.0
10.0	740.0
11.0	625.0
12.0	641.0
13.0	566.0
14.0	550.0
15.0	502.0
16.0	453.0
17.0	387.0
18.0	438.0
19.0	366.0
20.0	360.0
21.0	318.0
22.0	289.0
23.0	261.0
24.0	244.0
25.0	242.0
26.0	238.0
27.0	209.0
28.0	180.0
29.0	169.0
30.0	179.0
31.0	144.0
32.0	158.0
33.0	126.0
34.0	139.0
35.0	131.0
36.0	116.0
37.0	108.0
38.0	100.0
39.0	94.0
40.0	65.0
41.0	96.0
42.0	74.0
43.0	63.0
44.0	53.0
45.0	63.0
46.0	56.0
47.0	64.0
48.0	59.0
49.0	53.0
50.0	1584.0
