#Duplication rate	Coverage
1.0	1529.0
2.0	1173.0
3.0	858.0
4.0	707.0
5.0	693.0
6.0	577.0
7.0	474.0
8.0	480.0
9.0	425.0
10.0	359.0
11.0	340.0
12.0	289.0
13.0	284.0
14.0	240.0
15.0	269.0
16.0	235.0
17.0	233.0
18.0	233.0
19.0	200.0
20.0	198.0
21.0	214.0
22.0	190.0
23.0	178.0
24.0	165.0
25.0	142.0
26.0	152.0
27.0	161.0
28.0	134.0
29.0	136.0
30.0	146.0
31.0	141.0
32.0	117.0
33.0	130.0
34.0	113.0
35.0	112.0
36.0	98.0
37.0	128.0
38.0	107.0
39.0	93.0
40.0	110.0
41.0	113.0
42.0	81.0
43.0	97.0
44.0	82.0
45.0	99.0
46.0	95.0
47.0	82.0
48.0	83.0
49.0	90.0
50.0	10328.0
