#Duplication rate	Coverage
1.0	5302.0
2.0	2246.0
3.0	1159.0
4.0	725.0
5.0	473.0
6.0	377.0
7.0	255.0
8.0	226.0
9.0	186.0
10.0	124.0
11.0	126.0
12.0	100.0
13.0	93.0
14.0	79.0
15.0	94.0
16.0	74.0
17.0	62.0
18.0	48.0
19.0	59.0
20.0	40.0
21.0	54.0
22.0	40.0
23.0	40.0
24.0	39.0
25.0	34.0
26.0	27.0
27.0	43.0
28.0	29.0
29.0	38.0
30.0	29.0
31.0	31.0
32.0	26.0
33.0	31.0
34.0	30.0
35.0	30.0
36.0	15.0
37.0	24.0
38.0	26.0
39.0	22.0
40.0	25.0
41.0	17.0
42.0	24.0
43.0	24.0
44.0	16.0
45.0	15.0
46.0	18.0
47.0	21.0
48.0	22.0
49.0	15.0
50.0	420.0
