#Coverage	Number of genomic locations
0.0	10.0
1.0	147.0
2.0	117.0
3.0	96.0
4.0	90.0
5.0	6.0
6.0	77.0
7.0	13.0
8.0	136.0
9.0	92.0
10.0	105.0
11.0	24.0
12.0	58.0
13.0	23.0
14.0	18.0
15.0	46.0
16.0	63.0
17.0	29.0
18.0	40.0
19.0	58.0
20.0	99.0
21.0	83.0
22.0	58.0
23.0	53.0
24.0	97.0
25.0	52.0
26.0	44.0
27.0	31.0
28.0	50.0
29.0	31.0
30.0	9.0
31.0	19.0
32.0	21.0
33.0	26.0
34.0	12.0
35.0	31.0
36.0	13.0
37.0	16.0
38.0	18.0
39.0	37.0
40.0	17.0
41.0	24.0
42.0	10.0
43.0	28.0
44.0	30.0
45.0	47.0
46.0	32.0
47.0	42.0
48.0	58.0
49.0	59.0
50.0	56.0
51.0	43.0
52.0	37.0
53.0	45.0
54.0	48.0
55.0	55.0
56.0	66.0
57.0	54.0
58.0	61.0
59.0	54.0
60.0	55.0
61.0	86.0
62.0	69.0
63.0	66.0
64.0	81.0
65.0	76.0
66.0	65.0
67.0	83.0
68.0	60.0
69.0	46.0
70.0	58.0
71.0	49.0
72.0	46.0
73.0	54.0
74.0	77.0
75.0	89.0
76.0	79.0
77.0	45.0
78.0	74.0
79.0	46.0
80.0	54.0
81.0	55.0
82.0	50.0
83.0	74.0
84.0	69.0
85.0	53.0
86.0	66.0
87.0	66.0
88.0	63.0
89.0	76.0
90.0	55.0
91.0	49.0
92.0	46.0
93.0	38.0
94.0	54.0
95.0	41.0
96.0	53.0
97.0	55.0
98.0	55.0
99.0	73.0
100.0	103.0
101.0	78.0
102.0	80.0
103.0	79.0
104.0	67.0
105.0	66.0
106.0	68.0
107.0	77.0
108.0	88.0
109.0	85.0
110.0	71.0
111.0	82.0
112.0	108.0
113.0	73.0
114.0	60.0
115.0	116.0
116.0	91.0
117.0	83.0
118.0	104.0
119.0	103.0
120.0	90.0
121.0	104.0
122.0	109.0
123.0	116.0
124.0	97.0
125.0	96.0
126.0	83.0
127.0	91.0
128.0	84.0
129.0	76.0
130.0	108.0
131.0	103.0
132.0	114.0
133.0	143.0
134.0	129.0
135.0	133.0
136.0	128.0
137.0	145.0
138.0	144.0
139.0	110.0
140.0	120.0
141.0	142.0
142.0	151.0
143.0	139.0
144.0	159.0
145.0	163.0
146.0	151.0
147.0	129.0
148.0	130.0
149.0	183.0
150.0	187.0
151.0	190.0
152.0	177.0
153.0	176.0
154.0	176.0
155.0	174.0
156.0	232.0
157.0	209.0
158.0	197.0
159.0	196.0
160.0	191.0
161.0	235.0
162.0	240.0
163.0	249.0
164.0	255.0
165.0	233.0
166.0	232.0
167.0	264.0
168.0	263.0
169.0	251.0
170.0	259.0
171.0	278.0
172.0	269.0
173.0	283.0
174.0	240.0
175.0	232.0
176.0	211.0
177.0	238.0
178.0	199.0
179.0	225.0
180.0	223.0
181.0	242.0
182.0	200.0
183.0	230.0
184.0	219.0
185.0	233.0
186.0	244.0
187.0	221.0
188.0	211.0
189.0	228.0
190.0	221.0
191.0	248.0
192.0	261.0
193.0	247.0
194.0	229.0
195.0	263.0
196.0	263.0
197.0	285.0
198.0	264.0
199.0	283.0
200.0	266.0
201.0	266.0
202.0	290.0
203.0	323.0
204.0	308.0
205.0	266.0
206.0	282.0
207.0	270.0
208.0	251.0
209.0	256.0
210.0	253.0
211.0	271.0
212.0	280.0
213.0	271.0
214.0	223.0
215.0	190.0
216.0	190.0
217.0	213.0
218.0	199.0
219.0	206.0
220.0	194.0
221.0	192.0
222.0	178.0
223.0	183.0
224.0	134.0
225.0	127.0
226.0	131.0
227.0	120.0
228.0	96.0
229.0	94.0
230.0	75.0
231.0	98.0
232.0	93.0
233.0	91.0
234.0	68.0
235.0	63.0
236.0	63.0
237.0	55.0
238.0	57.0
239.0	46.0
240.0	51.0
241.0	48.0
242.0	33.0
243.0	34.0
244.0	38.0
245.0	43.0
246.0	22.0
247.0	23.0
248.0	20.0
249.0	19.0
250.0	11.0
251.0	8.0
252.0	9.0
253.0	11.0
254.0	7.0
255.0	1.0
256.0	2.0
