#Duplication rate	Coverage
1.0	686.0
2.0	756.0
3.0	825.0
4.0	792.0
5.0	718.0
6.0	687.0
7.0	683.0
8.0	591.0
9.0	562.0
10.0	534.0
11.0	553.0
12.0	482.0
13.0	485.0
14.0	444.0
15.0	425.0
16.0	426.0
17.0	409.0
18.0	395.0
19.0	362.0
20.0	373.0
21.0	356.0
22.0	331.0
23.0	367.0
24.0	327.0
25.0	329.0
26.0	327.0
27.0	257.0
28.0	302.0
29.0	274.0
30.0	280.0
31.0	265.0
32.0	245.0
33.0	243.0
34.0	220.0
35.0	204.0
36.0	216.0
37.0	193.0
38.0	225.0
39.0	208.0
40.0	224.0
41.0	196.0
42.0	169.0
43.0	189.0
44.0	192.0
45.0	167.0
46.0	171.0
47.0	168.0
48.0	162.0
49.0	157.0
50.0	11371.0
