#Duplication rate	Coverage
1.0	3809.0
2.0	1631.0
3.0	914.0
4.0	544.0
5.0	403.0
6.0	281.0
7.0	233.0
8.0	178.0
9.0	139.0
10.0	100.0
11.0	99.0
12.0	98.0
13.0	64.0
14.0	54.0
15.0	45.0
16.0	40.0
17.0	50.0
18.0	34.0
19.0	36.0
20.0	21.0
21.0	22.0
22.0	20.0
23.0	12.0
24.0	17.0
25.0	12.0
26.0	10.0
27.0	15.0
28.0	10.0
29.0	18.0
30.0	7.0
31.0	9.0
32.0	7.0
33.0	11.0
34.0	6.0
35.0	8.0
36.0	5.0
37.0	4.0
38.0	11.0
39.0	3.0
40.0	6.0
41.0	3.0
42.0	6.0
43.0	2.0
44.0	1.0
45.0	5.0
46.0	3.0
47.0	3.0
48.0	4.0
49.0	2.0
50.0	65.0
