#Coverage	Number of genomic locations
0.0	418.0
1.0	242.0
2.0	645.0
3.0	224.0
4.0	541.0
5.0	531.0
6.0	665.0
7.0	497.0
8.0	644.0
9.0	494.0
10.0	392.0
11.0	504.0
12.0	378.0
13.0	269.0
14.0	198.0
15.0	222.0
16.0	158.0
17.0	191.0
18.0	274.0
19.0	343.0
20.0	242.0
21.0	229.0
22.0	302.0
23.0	219.0
24.0	212.0
25.0	275.0
26.0	282.0
27.0	342.0
28.0	319.0
29.0	402.0
30.0	282.0
31.0	236.0
32.0	204.0
33.0	243.0
34.0	260.0
35.0	322.0
36.0	230.0
37.0	270.0
38.0	234.0
39.0	243.0
40.0	265.0
41.0	232.0
42.0	156.0
43.0	165.0
44.0	142.0
45.0	118.0
46.0	97.0
47.0	159.0
48.0	119.0
49.0	152.0
50.0	154.0
51.0	180.0
52.0	140.0
53.0	210.0
54.0	142.0
55.0	137.0
56.0	163.0
57.0	125.0
58.0	100.0
59.0	81.0
60.0	116.0
61.0	99.0
62.0	83.0
63.0	123.0
64.0	87.0
65.0	70.0
66.0	64.0
67.0	43.0
68.0	65.0
69.0	35.0
70.0	55.0
71.0	57.0
72.0	43.0
73.0	79.0
74.0	71.0
75.0	79.0
76.0	102.0
77.0	70.0
78.0	74.0
79.0	88.0
80.0	54.0
81.0	48.0
82.0	48.0
83.0	65.0
84.0	58.0
85.0	78.0
86.0	48.0
87.0	62.0
88.0	71.0
89.0	74.0
90.0	75.0
91.0	61.0
92.0	65.0
93.0	49.0
94.0	58.0
95.0	69.0
96.0	97.0
97.0	71.0
98.0	73.0
99.0	61.0
100.0	74.0
101.0	68.0
102.0	64.0
103.0	62.0
104.0	66.0
105.0	82.0
106.0	82.0
107.0	88.0
108.0	101.0
109.0	71.0
110.0	80.0
111.0	58.0
112.0	80.0
113.0	63.0
114.0	73.0
115.0	52.0
116.0	62.0
117.0	73.0
118.0	65.0
119.0	43.0
120.0	55.0
121.0	49.0
122.0	67.0
123.0	61.0
124.0	54.0
125.0	40.0
126.0	53.0
127.0	56.0
128.0	54.0
129.0	55.0
130.0	43.0
131.0	43.0
132.0	42.0
133.0	45.0
134.0	54.0
135.0	62.0
136.0	38.0
137.0	45.0
138.0	28.0
139.0	28.0
140.0	23.0
141.0	36.0
142.0	18.0
143.0	41.0
144.0	33.0
145.0	44.0
146.0	40.0
147.0	42.0
148.0	37.0
149.0	41.0
150.0	29.0
151.0	38.0
152.0	48.0
153.0	37.0
154.0	34.0
155.0	25.0
156.0	25.0
157.0	29.0
158.0	33.0
159.0	36.0
160.0	37.0
161.0	31.0
162.0	26.0
163.0	35.0
164.0	30.0
165.0	40.0
166.0	35.0
167.0	24.0
168.0	23.0
169.0	23.0
170.0	18.0
171.0	21.0
172.0	27.0
173.0	22.0
174.0	33.0
175.0	21.0
176.0	30.0
177.0	23.0
178.0	22.0
179.0	39.0
180.0	36.0
181.0	64.0
182.0	40.0
183.0	45.0
184.0	51.0
185.0	43.0
186.0	39.0
187.0	50.0
188.0	58.0
189.0	41.0
190.0	41.0
191.0	45.0
192.0	39.0
193.0	40.0
194.0	32.0
195.0	40.0
196.0	43.0
197.0	30.0
198.0	41.0
199.0	58.0
200.0	40.0
201.0	45.0
202.0	33.0
203.0	40.0
204.0	47.0
205.0	44.0
206.0	39.0
207.0	49.0
208.0	41.0
209.0	55.0
210.0	59.0
211.0	56.0
212.0	49.0
213.0	55.0
214.0	54.0
215.0	53.0
216.0	64.0
217.0	62.0
218.0	58.0
219.0	51.0
220.0	59.0
221.0	61.0
222.0	51.0
223.0	54.0
224.0	36.0
225.0	44.0
226.0	47.0
227.0	41.0
228.0	49.0
229.0	44.0
230.0	49.0
231.0	53.0
232.0	34.0
233.0	27.0
234.0	35.0
235.0	44.0
236.0	35.0
237.0	29.0
238.0	47.0
239.0	39.0
240.0	40.0
241.0	30.0
242.0	25.0
243.0	33.0
244.0	21.0
245.0	24.0
246.0	22.0
247.0	15.0
248.0	26.0
249.0	20.0
250.0	15.0
251.0	15.0
252.0	24.0
253.0	15.0
254.0	15.0
255.0	9.0
256.0	17.0
257.0	15.0
258.0	17.0
259.0	13.0
260.0	14.0
261.0	15.0
262.0	13.0
263.0	16.0
264.0	16.0
265.0	29.0
266.0	20.0
267.0	16.0
268.0	20.0
269.0	16.0
270.0	14.0
271.0	14.0
272.0	20.0
273.0	25.0
274.0	15.0
275.0	10.0
276.0	19.0
277.0	12.0
278.0	17.0
279.0	18.0
280.0	14.0
281.0	23.0
282.0	13.0
283.0	7.0
284.0	12.0
285.0	14.0
286.0	10.0
287.0	10.0
288.0	12.0
289.0	13.0
290.0	24.0
291.0	12.0
292.0	9.0
293.0	12.0
294.0	14.0
295.0	12.0
296.0	8.0
297.0	9.0
298.0	12.0
299.0	16.0
300.0	9.0
301.0	13.0
302.0	15.0
303.0	9.0
304.0	10.0
305.0	4.0
306.0	10.0
307.0	3.0
308.0	5.0
309.0	6.0
310.0	13.0
311.0	9.0
312.0	6.0
313.0	4.0
314.0	13.0
315.0	18.0
316.0	11.0
317.0	10.0
318.0	14.0
319.0	8.0
320.0	7.0
321.0	16.0
322.0	9.0
323.0	13.0
324.0	10.0
325.0	6.0
326.0	5.0
327.0	6.0
328.0	13.0
329.0	10.0
330.0	7.0
331.0	6.0
332.0	10.0
333.0	13.0
334.0	11.0
335.0	11.0
336.0	6.0
337.0	15.0
338.0	6.0
339.0	10.0
340.0	7.0
341.0	3.0
342.0	6.0
343.0	6.0
344.0	3.0
345.0	6.0
346.0	6.0
347.0	1.0
348.0	3.0
349.0	1.0
350.0	3.0
351.0	7.0
352.0	5.0
353.0	7.0
354.0	7.0
355.0	5.0
