#Coverage	Number of genomic locations
0.0	234.0
1.0	6.0
2.0	116.0
3.0	12.0
4.0	52.0
5.0	50.0
6.0	76.0
7.0	93.0
8.0	103.0
9.0	32.0
10.0	73.0
11.0	19.0
12.0	92.0
13.0	60.0
14.0	57.0
15.0	41.0
16.0	27.0
17.0	31.0
18.0	32.0
19.0	36.0
20.0	36.0
21.0	59.0
22.0	52.0
23.0	54.0
24.0	77.0
25.0	42.0
26.0	61.0
27.0	42.0
28.0	25.0
29.0	37.0
30.0	23.0
31.0	18.0
32.0	31.0
33.0	28.0
34.0	11.0
35.0	12.0
36.0	22.0
37.0	37.0
38.0	18.0
39.0	13.0
40.0	17.0
41.0	18.0
42.0	31.0
43.0	22.0
44.0	13.0
45.0	22.0
46.0	17.0
47.0	19.0
48.0	10.0
49.0	14.0
50.0	37.0
51.0	34.0
52.0	45.0
53.0	27.0
54.0	41.0
55.0	60.0
56.0	29.0
57.0	24.0
58.0	33.0
59.0	29.0
60.0	25.0
61.0	46.0
62.0	50.0
63.0	59.0
64.0	59.0
65.0	43.0
66.0	46.0
67.0	53.0
68.0	63.0
69.0	59.0
70.0	76.0
71.0	60.0
72.0	73.0
73.0	46.0
74.0	54.0
75.0	67.0
76.0	69.0
77.0	55.0
78.0	65.0
79.0	61.0
80.0	51.0
81.0	61.0
82.0	63.0
83.0	71.0
84.0	64.0
85.0	33.0
86.0	49.0
87.0	33.0
88.0	33.0
89.0	52.0
90.0	38.0
91.0	34.0
92.0	33.0
93.0	50.0
94.0	33.0
95.0	58.0
96.0	53.0
97.0	50.0
98.0	28.0
99.0	38.0
100.0	34.0
101.0	38.0
102.0	50.0
103.0	49.0
104.0	58.0
105.0	68.0
106.0	65.0
107.0	58.0
108.0	57.0
109.0	59.0
110.0	44.0
111.0	51.0
112.0	46.0
113.0	46.0
114.0	44.0
115.0	51.0
116.0	48.0
117.0	68.0
118.0	71.0
119.0	84.0
120.0	58.0
121.0	75.0
122.0	92.0
123.0	83.0
124.0	56.0
125.0	73.0
126.0	72.0
127.0	97.0
128.0	72.0
129.0	78.0
130.0	58.0
131.0	83.0
132.0	105.0
133.0	82.0
134.0	87.0
135.0	104.0
136.0	102.0
137.0	111.0
138.0	106.0
139.0	111.0
140.0	111.0
141.0	111.0
142.0	120.0
143.0	126.0
144.0	107.0
145.0	106.0
146.0	102.0
147.0	98.0
148.0	102.0
149.0	118.0
150.0	112.0
151.0	129.0
152.0	146.0
153.0	159.0
154.0	145.0
155.0	138.0
156.0	140.0
157.0	143.0
158.0	163.0
159.0	155.0
160.0	136.0
161.0	133.0
162.0	144.0
163.0	153.0
164.0	172.0
165.0	137.0
166.0	163.0
167.0	164.0
168.0	225.0
169.0	216.0
170.0	171.0
171.0	183.0
172.0	160.0
173.0	198.0
174.0	187.0
175.0	201.0
176.0	215.0
177.0	216.0
178.0	219.0
179.0	226.0
180.0	223.0
181.0	240.0
182.0	237.0
183.0	239.0
184.0	275.0
185.0	249.0
186.0	269.0
187.0	290.0
188.0	280.0
189.0	254.0
190.0	269.0
191.0	266.0
192.0	278.0
193.0	240.0
194.0	218.0
195.0	228.0
196.0	221.0
197.0	219.0
198.0	232.0
199.0	217.0
200.0	267.0
201.0	253.0
202.0	252.0
203.0	290.0
204.0	279.0
205.0	292.0
206.0	274.0
207.0	244.0
208.0	259.0
209.0	281.0
210.0	311.0
211.0	303.0
212.0	221.0
213.0	240.0
214.0	215.0
215.0	211.0
216.0	253.0
217.0	257.0
218.0	250.0
219.0	268.0
220.0	271.0
221.0	254.0
222.0	286.0
223.0	276.0
224.0	236.0
225.0	248.0
226.0	247.0
227.0	230.0
228.0	244.0
229.0	248.0
230.0	241.0
231.0	241.0
232.0	205.0
233.0	194.0
234.0	198.0
235.0	221.0
236.0	208.0
237.0	214.0
238.0	193.0
239.0	187.0
240.0	166.0
241.0	143.0
242.0	134.0
243.0	106.0
244.0	75.0
245.0	57.0
246.0	55.0
247.0	43.0
248.0	51.0
249.0	55.0
250.0	41.0
251.0	49.0
252.0	57.0
253.0	62.0
254.0	60.0
255.0	43.0
256.0	36.0
257.0	35.0
258.0	45.0
259.0	34.0
260.0	27.0
261.0	28.0
262.0	26.0
263.0	14.0
264.0	10.0
265.0	2.0
266.0	3.0
267.0	6.0
268.0	4.0
269.0	2.0
270.0	1.0
271.0	1.0
279.0	1.0
281.0	1.0
282.0	2.0
291.0	1.0
292.0	2.0
293.0	1.0
295.0	2.0
296.0	2.0
297.0	4.0
302.0	1.0
303.0	1.0
307.0	2.0
319.0	2.0
320.0	2.0
321.0	1.0
322.0	2.0
323.0	1.0
328.0	2.0
329.0	2.0
331.0	1.0
332.0	2.0
333.0	2.0
337.0	1.0
338.0	1.0
351.0	1.0
373.0	1.0
400.0	1.0
478.0	2.0
479.0	1.0
482.0	1.0
483.0	1.0
486.0	1.0
498.0	1.0
499.0	1.0
535.0	1.0
539.0	1.0
551.0	2.0
552.0	1.0
553.0	1.0
556.0	1.0
559.0	2.0
562.0	1.0
564.0	1.0
567.0	2.0
584.0	1.0
604.0	1.0
606.0	1.0
609.0	1.0
615.0	1.0
620.0	1.0
622.0	1.0
632.0	1.0
671.0	1.0
698.0	1.0
711.0	2.0
717.0	1.0
721.0	1.0
722.0	1.0
731.0	1.0
734.0	1.0
735.0	1.0
