#Duplication rate	Coverage
1.0	775.0
2.0	620.0
3.0	533.0
4.0	483.0
5.0	424.0
6.0	406.0
7.0	368.0
8.0	364.0
9.0	332.0
10.0	311.0
11.0	326.0
12.0	285.0
13.0	282.0
14.0	269.0
15.0	282.0
16.0	224.0
17.0	219.0
18.0	200.0
19.0	216.0
20.0	220.0
21.0	229.0
22.0	188.0
23.0	207.0
24.0	181.0
25.0	181.0
26.0	170.0
27.0	159.0
28.0	164.0
29.0	148.0
30.0	155.0
31.0	145.0
32.0	155.0
33.0	146.0
34.0	146.0
35.0	139.0
36.0	119.0
37.0	139.0
38.0	125.0
39.0	114.0
40.0	129.0
41.0	140.0
42.0	112.0
43.0	140.0
44.0	96.0
45.0	124.0
46.0	114.0
47.0	121.0
48.0	110.0
49.0	87.0
50.0	16861.0
