#Coverage (X)	Coverage
1.0	99.78597465137277
2.0	99.43818345985353
3.0	98.69243888573052
4.0	98.58877035748921
5.0	98.40149817744039
6.0	98.40149817744039
7.0	98.40149817744039
8.0	98.40149817744039
9.0	98.16406380630706
10.0	97.80958432264322
11.0	97.56546165936528
12.0	97.54205263685918
13.0	97.52867605256998
14.0	97.46513727719626
15.0	97.32133899608735
16.0	96.84312610774839
17.0	96.57225027589205
18.0	96.21777079222821
19.0	95.47537036417751
20.0	95.10417015015216
21.0	94.99381332976624
22.0	94.74300237434372
23.0	94.47547068855968
24.0	93.74310269872588
25.0	92.49573621375782
26.0	91.50921312242919
27.0	90.9005785372705
28.0	89.90736715379728
29.0	88.95428552319166
30.0	87.55977661104237
31.0	86.66020131759355
32.0	85.32923118081797
33.0	84.28920175233254
34.0	82.99501722235227
35.0	81.98508510851754
36.0	81.10557469150253
37.0	80.07557770123398
38.0	79.32983312711099
39.0	78.43025783366217
40.0	77.23305353977861
41.0	76.27328361702838
42.0	75.13961809851854
43.0	74.01932916429789
44.0	72.89235193793265
45.0	71.94930274554392
46.0	70.69859211450355
47.0	69.26395344948666
48.0	68.49145570678527
49.0	66.73577901882754
50.0	65.30114035381064
51.0	64.29120823997592
