#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0010471204188481676
26.0	0.0010471204188481676
27.0	0.002443280977312391
28.0	0.0034904013961605585
29.0	0.0062827225130890054
30.0	0.010820244328097733
31.0	0.01431064572425829
32.0	0.03804537521815008
33.0	0.050261780104712044
34.0	0.06980802792321117
35.0	0.07294938917975566
36.0	0.09109947643979056
37.0	0.10541012216404888
38.0	0.0924956369982548
39.0	0.0806282722513089
40.0	0.07294938917975569
41.0	0.060383944153577666
42.0	0.05270506108202444
43.0	0.037347294938917974
44.0	0.031064572425828975
45.0	0.021640488656195462
46.0	0.01710296684118674
47.0	0.02129144851657941
48.0	0.008726003490401398
49.0	0.008376963350785341
50.0	0.008376963350785341
51.0	0.009773123909249564
52.0	0.004886561954624782
53.0	0.002792321116928447
54.0	6.980802792321117E-4
55.0	3.4904013961605586E-4
56.0	0.0
57.0	0.0
58.0	0.0
59.0	3.4904013961605586E-4
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	3.4904013961605586E-4
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	6.980802792321117E-4
