#Duplication rate	Coverage
1.0	3858.0
2.0	2134.0
3.0	1274.0
4.0	948.0
5.0	728.0
6.0	533.0
7.0	477.0
8.0	397.0
9.0	340.0
10.0	273.0
11.0	227.0
12.0	212.0
13.0	175.0
14.0	168.0
15.0	137.0
16.0	142.0
17.0	118.0
18.0	109.0
19.0	101.0
20.0	86.0
21.0	78.0
22.0	73.0
23.0	76.0
24.0	64.0
25.0	56.0
26.0	41.0
27.0	39.0
28.0	44.0
29.0	50.0
30.0	37.0
31.0	31.0
32.0	27.0
33.0	26.0
34.0	38.0
35.0	32.0
36.0	20.0
37.0	19.0
38.0	26.0
39.0	14.0
40.0	15.0
41.0	18.0
42.0	14.0
43.0	20.0
44.0	15.0
45.0	6.0
46.0	12.0
47.0	6.0
48.0	6.0
49.0	9.0
50.0	156.0
