#Insert size (bp)	insert size
35.0	1.0
36.0	2.0
37.0	5.0
38.0	6.0
39.0	10.0
40.0	10.0
41.0	14.0
42.0	17.0
43.0	8.0
44.0	9.0
45.0	15.0
46.0	15.0
47.0	11.0
48.0	11.0
49.0	8.0
50.0	5.0
51.0	13.0
52.0	17.0
53.0	19.0
54.0	27.0
55.0	30.0
56.0	26.0
57.0	34.0
58.0	40.0
59.0	34.0
60.0	29.0
61.0	34.0
62.0	32.0
63.0	27.0
64.0	46.0
65.0	56.0
66.0	34.0
67.0	67.0
68.0	45.0
69.0	82.0
70.0	95.0
71.0	120.0
72.0	205.0
73.0	295.0
74.0	235.0
75.0	209.0
76.0	439.0
77.0	358.0
78.0	540.0
79.0	325.0
80.0	613.0
81.0	667.0
82.0	527.0
83.0	470.0
84.0	368.0
85.0	244.0
86.0	293.0
87.0	310.0
88.0	276.0
89.0	245.0
90.0	277.0
91.0	319.0
92.0	340.0
93.0	328.0
94.0	323.0
95.0	332.0
96.0	275.0
97.0	348.0
98.0	402.0
99.0	253.0
100.0	195.0
101.0	141.0
102.0	296.0
103.0	249.0
104.0	260.0
105.0	237.0
106.0	235.0
107.0	241.0
108.0	192.0
109.0	256.0
110.0	245.0
111.0	270.0
112.0	263.0
113.0	214.0
114.0	235.0
115.0	295.0
116.0	301.0
117.0	277.0
118.0	272.0
119.0	211.0
120.0	227.0
121.0	233.0
122.0	189.0
123.0	280.0
124.0	255.0
125.0	279.0
126.0	240.0
127.0	252.0
128.0	263.0
129.0	310.0
130.0	267.0
131.0	462.0
132.0	242.0
133.0	295.0
134.0	204.0
135.0	389.0
136.0	422.0
137.0	315.0
138.0	320.0
139.0	391.0
140.0	328.0
141.0	302.0
142.0	341.0
143.0	300.0
144.0	966.0
145.0	931.0
146.0	802.0
147.0	745.0
148.0	963.0
149.0	994.0
150.0	1847.0
151.0	11355.0
152.0	9453.0
153.0	9234.0
154.0	12038.0
155.0	9382.0
156.0	10723.0
157.0	12073.0
158.0	9549.0
159.0	7594.0
160.0	9833.0
161.0	8741.0
162.0	8372.0
163.0	7393.0
164.0	6770.0
165.0	6809.0
166.0	6700.0
167.0	7191.0
168.0	7005.0
169.0	5871.0
170.0	6258.0
171.0	7127.0
172.0	6055.0
173.0	6284.0
174.0	6372.0
175.0	6583.0
176.0	5997.0
177.0	7615.0
178.0	6415.0
179.0	7123.0
180.0	6531.0
181.0	8424.0
182.0	7081.0
183.0	5428.0
184.0	5618.0
185.0	6314.0
186.0	6438.0
187.0	6492.0
188.0	7417.0
189.0	6346.0
190.0	6762.0
191.0	6500.0
192.0	5617.0
193.0	6145.0
194.0	7019.0
195.0	5726.0
196.0	5458.0
197.0	6905.0
198.0	6557.0
199.0	7885.0
200.0	6475.0
201.0	5501.0
202.0	5914.0
203.0	8947.0
204.0	5787.0
205.0	5765.0
206.0	8170.0
207.0	7256.0
208.0	5836.0
209.0	5042.0
210.0	5201.0
211.0	4687.0
212.0	4591.0
213.0	4913.0
214.0	4458.0
215.0	4683.0
216.0	4188.0
217.0	4417.0
218.0	5117.0
219.0	4578.0
220.0	5750.0
221.0	5373.0
222.0	4902.0
223.0	5517.0
224.0	4343.0
225.0	5269.0
226.0	4857.0
227.0	4784.0
228.0	5256.0
229.0	4600.0
230.0	4881.0
231.0	4668.0
232.0	4384.0
233.0	4817.0
234.0	4225.0
235.0	4050.0
236.0	3768.0
237.0	3956.0
238.0	4244.0
239.0	4040.0
240.0	4866.0
241.0	3486.0
242.0	3330.0
243.0	3370.0
244.0	4814.0
245.0	3759.0
246.0	4012.0
247.0	3568.0
248.0	3873.0
249.0	3606.0
250.0	3935.0
251.0	3254.0
252.0	3351.0
253.0	4086.0
254.0	3590.0
255.0	3350.0
256.0	3886.0
257.0	4129.0
258.0	3655.0
259.0	3968.0
260.0	3312.0
261.0	2727.0
262.0	2804.0
263.0	2741.0
264.0	3404.0
265.0	3411.0
266.0	3053.0
267.0	2788.0
268.0	2529.0
269.0	3828.0
270.0	3149.0
271.0	2853.0
272.0	2765.0
