#Coverage (X)	Coverage
1.0	100.0
2.0	99.94314951677089
3.0	99.90636390997558
4.0	99.90301976390329
5.0	99.899675617831
6.0	99.899675617831
7.0	99.899675617831
8.0	99.899675617831
9.0	99.899675617831
10.0	99.899675617831
11.0	99.899675617831
12.0	99.899675617831
13.0	99.899675617831
14.0	99.899675617831
15.0	99.899675617831
16.0	99.899675617831
17.0	99.899675617831
18.0	99.899675617831
19.0	99.899675617831
20.0	99.899675617831
21.0	99.899675617831
22.0	99.899675617831
23.0	99.899675617831
24.0	99.899675617831
25.0	99.899675617831
26.0	99.899675617831
27.0	99.899675617831
28.0	99.899675617831
29.0	99.899675617831
30.0	99.899675617831
31.0	99.899675617831
32.0	99.899675617831
33.0	99.89633147175869
34.0	99.89633147175869
35.0	99.89298732568639
36.0	99.88295488746948
37.0	99.87292244925258
38.0	99.83948098852957
39.0	99.78931879744508
40.0	99.73581246028826
41.0	99.65889710062535
42.0	99.58198174096245
43.0	99.47831321272113
44.0	99.34789151590141
45.0	99.2040932347925
46.0	99.12717787512959
47.0	99.04023007724977
48.0	98.98672374009297
49.0	98.91649667257465
50.0	98.81617229040565
51.0	98.69243888573052
