#Duplication rate	Coverage
1.0	2452.0
2.0	2177.0
3.0	1793.0
4.0	1471.0
5.0	1259.0
6.0	1009.0
7.0	925.0
8.0	797.0
9.0	706.0
10.0	697.0
11.0	584.0
12.0	507.0
13.0	505.0
14.0	435.0
15.0	417.0
16.0	399.0
17.0	342.0
18.0	340.0
19.0	316.0
20.0	273.0
21.0	264.0
22.0	252.0
23.0	243.0
24.0	237.0
25.0	230.0
26.0	234.0
27.0	201.0
28.0	192.0
29.0	225.0
30.0	173.0
31.0	168.0
32.0	162.0
33.0	169.0
34.0	160.0
35.0	184.0
36.0	158.0
37.0	145.0
38.0	144.0
39.0	132.0
40.0	136.0
41.0	128.0
42.0	111.0
43.0	119.0
44.0	109.0
45.0	132.0
46.0	120.0
47.0	107.0
48.0	103.0
49.0	89.0
50.0	5484.0
