#Duplication rate	Coverage
1.0	7073.0
2.0	4214.0
3.0	2226.0
4.0	1363.0
5.0	737.0
6.0	531.0
7.0	383.0
8.0	298.0
9.0	247.0
10.0	186.0
11.0	178.0
12.0	176.0
13.0	131.0
14.0	134.0
15.0	126.0
16.0	117.0
17.0	118.0
18.0	116.0
19.0	95.0
20.0	88.0
21.0	90.0
22.0	71.0
23.0	83.0
24.0	71.0
25.0	61.0
26.0	73.0
27.0	69.0
28.0	66.0
29.0	70.0
30.0	68.0
31.0	61.0
32.0	58.0
33.0	51.0
34.0	57.0
35.0	42.0
36.0	46.0
37.0	49.0
38.0	42.0
39.0	39.0
40.0	38.0
41.0	47.0
42.0	37.0
43.0	37.0
44.0	34.0
45.0	39.0
46.0	35.0
47.0	16.0
48.0	26.0
49.0	31.0
50.0	1481.0
