#Coverage (X)	Coverage
1.0	98.94324984115306
2.0	98.91649667257465
3.0	98.60549108785072
4.0	98.15403136809016
5.0	97.74270140119721
6.0	96.9534829281343
7.0	94.88011236330803
8.0	93.8735243955456
9.0	93.2013510350132
10.0	92.05430893221416
11.0	91.14804534662073
12.0	89.98093836738789
13.0	89.12149282680667
14.0	88.16506705012875
15.0	87.25880346453533
16.0	86.34250744072502
17.0	85.78069090057853
18.0	84.22566297695883
19.0	82.99501722235227
20.0	81.31960004012976
21.0	79.90837039761897
22.0	77.9453566531786
23.0	76.11610875163026
24.0	74.44403571548006
25.0	72.5077751396181
26.0	71.10323378925192
27.0	69.29070661806507
28.0	67.28421897468482
29.0	65.55863960137779
30.0	63.16757515968297
31.0	59.51911179480319
32.0	57.415643915326214
33.0	55.733538440959094
34.0	53.984550045145966
35.0	52.38604822258635
36.0	50.429722770290596
37.0	48.1490151489817
38.0	46.52041601177138
39.0	43.82169013142493
40.0	41.90215028592448
41.0	40.26686285656956
42.0	38.47105641574422
43.0	37.41096211082498
44.0	35.88268735578369
45.0	33.832725813463526
46.0	31.812861585794067
47.0	30.010366852824134
48.0	28.10754773768518
49.0	26.676253218740598
50.0	25.402133565194134
51.0	24.342039260274902
