#Insert size (bp)	insert size
2.0	1.0
3.0	1.0
4.0	2.0
5.0	1.0
6.0	2.0
8.0	3.0
9.0	6.0
10.0	1.0
11.0	3.0
12.0	2.0
13.0	4.0
14.0	6.0
15.0	2.0
16.0	4.0
17.0	6.0
18.0	6.0
19.0	7.0
20.0	4.0
21.0	5.0
22.0	8.0
23.0	7.0
24.0	7.0
25.0	8.0
26.0	6.0
27.0	5.0
28.0	7.0
29.0	3.0
30.0	8.0
31.0	6.0
32.0	6.0
33.0	6.0
34.0	5.0
35.0	5.0
36.0	6.0
37.0	4.0
38.0	5.0
39.0	8.0
40.0	7.0
41.0	3.0
42.0	6.0
43.0	5.0
44.0	4.0
45.0	2.0
46.0	5.0
47.0	4.0
48.0	6.0
49.0	6.0
50.0	7.0
51.0	6.0
52.0	4.0
53.0	8.0
54.0	8.0
55.0	10.0
56.0	10.0
57.0	13.0
58.0	13.0
59.0	4.0
60.0	10.0
61.0	10.0
62.0	14.0
63.0	11.0
64.0	8.0
65.0	6.0
66.0	8.0
67.0	10.0
68.0	5.0
69.0	2.0
70.0	19.0
71.0	6.0
72.0	6.0
73.0	10.0
74.0	10.0
75.0	5.0
76.0	10.0
77.0	11.0
78.0	12.0
79.0	8.0
80.0	11.0
81.0	12.0
82.0	8.0
83.0	13.0
84.0	10.0
85.0	14.0
86.0	14.0
87.0	13.0
88.0	15.0
89.0	10.0
90.0	15.0
91.0	7.0
92.0	9.0
93.0	12.0
94.0	12.0
95.0	8.0
96.0	20.0
97.0	15.0
98.0	17.0
99.0	11.0
100.0	42.0
101.0	38.0
102.0	42.0
103.0	34.0
104.0	38.0
105.0	53.0
106.0	37.0
107.0	45.0
108.0	41.0
109.0	46.0
110.0	39.0
111.0	41.0
112.0	44.0
113.0	40.0
114.0	39.0
115.0	37.0
116.0	36.0
117.0	42.0
118.0	37.0
119.0	46.0
120.0	39.0
121.0	43.0
122.0	44.0
123.0	40.0
124.0	35.0
125.0	41.0
126.0	27.0
127.0	32.0
128.0	40.0
129.0	44.0
130.0	36.0
131.0	36.0
132.0	44.0
133.0	30.0
134.0	35.0
135.0	38.0
136.0	44.0
137.0	32.0
138.0	41.0
139.0	39.0
140.0	31.0
141.0	43.0
142.0	29.0
143.0	31.0
144.0	34.0
145.0	44.0
146.0	36.0
147.0	38.0
148.0	42.0
149.0	37.0
150.0	43.0
151.0	34.0
152.0	34.0
153.0	38.0
154.0	33.0
155.0	36.0
156.0	37.0
157.0	35.0
158.0	42.0
159.0	32.0
160.0	44.0
161.0	38.0
162.0	26.0
163.0	28.0
164.0	44.0
165.0	30.0
166.0	31.0
167.0	38.0
168.0	42.0
169.0	37.0
170.0	37.0
171.0	27.0
172.0	35.0
173.0	25.0
174.0	34.0
175.0	36.0
176.0	29.0
177.0	29.0
178.0	27.0
179.0	29.0
180.0	34.0
181.0	20.0
182.0	35.0
183.0	36.0
184.0	31.0
185.0	36.0
186.0	35.0
187.0	45.0
188.0	30.0
189.0	39.0
190.0	30.0
191.0	41.0
192.0	30.0
193.0	43.0
194.0	28.0
195.0	32.0
196.0	35.0
197.0	28.0
198.0	45.0
199.0	32.0
200.0	27.0
201.0	32.0
202.0	50.0
203.0	32.0
204.0	31.0
205.0	28.0
206.0	35.0
207.0	27.0
208.0	45.0
209.0	26.0
210.0	31.0
211.0	32.0
212.0	36.0
213.0	31.0
214.0	31.0
215.0	32.0
216.0	27.0
217.0	30.0
218.0	34.0
219.0	33.0
220.0	28.0
221.0	37.0
222.0	46.0
223.0	35.0
224.0	31.0
225.0	36.0
226.0	34.0
227.0	32.0
228.0	46.0
229.0	27.0
230.0	20.0
231.0	18.0
232.0	28.0
233.0	32.0
234.0	33.0
235.0	32.0
236.0	41.0
237.0	28.0
238.0	28.0
239.0	25.0
240.0	25.0
241.0	38.0
242.0	21.0
243.0	22.0
244.0	31.0
245.0	28.0
246.0	37.0
247.0	33.0
248.0	26.0
249.0	42.0
250.0	32.0
251.0	30.0
252.0	28.0
253.0	34.0
254.0	35.0
255.0	29.0
256.0	28.0
257.0	29.0
258.0	26.0
259.0	25.0
260.0	25.0
261.0	16.0
262.0	38.0
263.0	37.0
264.0	25.0
265.0	20.0
266.0	44.0
267.0	39.0
268.0	30.0
269.0	30.0
270.0	24.0
271.0	23.0
272.0	26.0
273.0	30.0
274.0	32.0
275.0	35.0
276.0	23.0
277.0	28.0
278.0	26.0
279.0	26.0
280.0	33.0
281.0	31.0
282.0	33.0
283.0	31.0
284.0	43.0
285.0	30.0
286.0	20.0
287.0	34.0
288.0	38.0
289.0	32.0
290.0	28.0
291.0	33.0
292.0	25.0
293.0	36.0
294.0	28.0
295.0	43.0
296.0	31.0
297.0	28.0
