#Duplication rate	Coverage
1.0	2965.0
2.0	2054.0
3.0	1628.0
4.0	1295.0
5.0	1078.0
6.0	995.0
7.0	861.0
8.0	806.0
9.0	714.0
10.0	601.0
11.0	569.0
12.0	506.0
13.0	528.0
14.0	424.0
15.0	397.0
16.0	401.0
17.0	339.0
18.0	359.0
19.0	335.0
20.0	310.0
21.0	282.0
22.0	276.0
23.0	229.0
24.0	225.0
25.0	239.0
26.0	240.0
27.0	205.0
28.0	211.0
29.0	186.0
30.0	185.0
31.0	180.0
32.0	147.0
33.0	159.0
34.0	148.0
35.0	150.0
36.0	154.0
37.0	100.0
38.0	106.0
39.0	127.0
40.0	105.0
41.0	121.0
42.0	107.0
43.0	96.0
44.0	97.0
45.0	109.0
46.0	95.0
47.0	79.0
48.0	86.0
49.0	75.0
50.0	3361.0
