#Coverage (X)	Coverage
1.0	99.90301976390329
2.0	99.88295488746948
3.0	99.87961074139719
4.0	99.78263050530047
5.0	99.66892953884226
6.0	99.54854028023944
7.0	99.28435274052771
8.0	99.13052202120188
9.0	99.05026251546667
10.0	99.02685349296057
11.0	99.01013276259907
12.0	98.93990569508077
13.0	98.92652911079156
14.0	98.89643179614086
15.0	98.77938668361034
16.0	98.72253620038123
17.0	98.66902986322442
18.0	98.59545864963381
19.0	98.36805671671739
20.0	98.35133598635588
21.0	98.34799184028358
22.0	98.31120623348828
23.0	98.20419355917467
24.0	98.19081697488546
25.0	98.14734307594556
26.0	98.10386917700565
27.0	98.05036283984884
28.0	97.99351235661973
29.0	97.88315553623383
30.0	97.7928635922817
31.0	97.7025716483296
32.0	97.6557536033174
33.0	97.55877336722068
34.0	97.47516971541317
35.0	97.41163094003946
36.0	97.32133899608735
37.0	97.28455338929204
38.0	97.26114436678594
39.0	97.23439119820753
40.0	97.19091729926762
41.0	97.18088486105073
42.0	97.13072266996622
43.0	97.03708657994181
44.0	96.9735478045681
45.0	96.9100090291944
46.0	96.82974952345918
47.0	96.79296391666388
48.0	96.76621074808547
49.0	96.70267197271177
50.0	96.63244490519345
51.0	96.54215296124134
