#Duplication rate	Coverage
1.0	3060.0
2.0	2209.0
3.0	1680.0
4.0	1374.0
5.0	1157.0
6.0	917.0
7.0	856.0
8.0	789.0
9.0	647.0
10.0	628.0
11.0	525.0
12.0	482.0
13.0	471.0
14.0	409.0
15.0	392.0
16.0	369.0
17.0	328.0
18.0	317.0
19.0	278.0
20.0	281.0
21.0	246.0
22.0	249.0
23.0	216.0
24.0	245.0
25.0	236.0
26.0	200.0
27.0	188.0
28.0	163.0
29.0	170.0
30.0	162.0
31.0	155.0
32.0	136.0
33.0	137.0
34.0	150.0
35.0	119.0
36.0	121.0
37.0	98.0
38.0	108.0
39.0	120.0
40.0	108.0
41.0	88.0
42.0	93.0
43.0	69.0
44.0	89.0
45.0	92.0
46.0	78.0
47.0	76.0
48.0	67.0
49.0	75.0
50.0	2561.0
