#Duplication rate	Coverage
1.0	2685.0
2.0	2144.0
3.0	1570.0
4.0	1359.0
5.0	1095.0
6.0	978.0
7.0	810.0
8.0	766.0
9.0	663.0
10.0	644.0
11.0	566.0
12.0	499.0
13.0	467.0
14.0	438.0
15.0	415.0
16.0	395.0
17.0	350.0
18.0	328.0
19.0	340.0
20.0	297.0
21.0	321.0
22.0	301.0
23.0	292.0
24.0	259.0
25.0	253.0
26.0	203.0
27.0	220.0
28.0	228.0
29.0	206.0
30.0	214.0
31.0	186.0
32.0	164.0
33.0	186.0
34.0	183.0
35.0	192.0
36.0	178.0
37.0	181.0
38.0	112.0
39.0	146.0
40.0	155.0
41.0	141.0
42.0	131.0
43.0	125.0
44.0	118.0
45.0	118.0
46.0	121.0
47.0	103.0
48.0	96.0
49.0	101.0
50.0	2947.0
