#Duplication rate	Coverage
1.0	1772.0
2.0	1220.0
3.0	968.0
4.0	758.0
5.0	661.0
6.0	569.0
7.0	532.0
8.0	469.0
9.0	394.0
10.0	406.0
11.0	341.0
12.0	338.0
13.0	326.0
14.0	253.0
15.0	254.0
16.0	273.0
17.0	242.0
18.0	226.0
19.0	224.0
20.0	190.0
21.0	204.0
22.0	194.0
23.0	175.0
24.0	175.0
25.0	150.0
26.0	170.0
27.0	163.0
28.0	164.0
29.0	138.0
30.0	153.0
31.0	128.0
32.0	124.0
33.0	121.0
34.0	126.0
35.0	110.0
36.0	104.0
37.0	104.0
38.0	112.0
39.0	110.0
40.0	104.0
41.0	112.0
42.0	86.0
43.0	103.0
44.0	96.0
45.0	94.0
46.0	99.0
47.0	98.0
48.0	101.0
49.0	81.0
50.0	10015.0
