#Duplication rate	Coverage
1.0	760.0
2.0	675.0
3.0	615.0
4.0	601.0
5.0	504.0
6.0	491.0
7.0	425.0
8.0	424.0
9.0	391.0
10.0	336.0
11.0	373.0
12.0	343.0
13.0	322.0
14.0	306.0
15.0	281.0
16.0	297.0
17.0	292.0
18.0	282.0
19.0	244.0
20.0	219.0
21.0	234.0
22.0	215.0
23.0	209.0
24.0	216.0
25.0	200.0
26.0	186.0
27.0	178.0
28.0	169.0
29.0	167.0
30.0	176.0
31.0	154.0
32.0	161.0
33.0	154.0
34.0	164.0
35.0	175.0
36.0	161.0
37.0	141.0
38.0	140.0
39.0	150.0
40.0	139.0
41.0	125.0
42.0	128.0
43.0	137.0
44.0	130.0
45.0	116.0
46.0	131.0
47.0	127.0
48.0	126.0
49.0	120.0
50.0	15805.0
